UF,AtividadeEconomica,Idade,Trabalhadores,Populacao
AC,EDUCAÇÃO,57,134.25309042,4383.86935878
AC,EDUCAÇÃO,58,80.58605945,3860.8986475
AC,EDUCAÇÃO,59,73.93603459,5459.41677276
AC,EDUCAÇÃO,62,173.41366929,2288.71197632
AC,EDUCAÇÃO,64,110.14468314,3281.33463666
AC,EDUCAÇÃO,73,126.40047156,1064.90990918
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,13,73.89834184,8197.46869002
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,15,230.95426032,8410.12956692
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,16,295.59336736,8883.90038206
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,17,142.83865267,8243.11689972
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,18,178.07304385,8975.4511213
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,19,230.84657037,6810.28649638
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,20,585.99336836,7805.82394052
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,21,73.89834184,8689.40543698
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,22,142.83865267,5173.3849322
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,23,150.26051092,10262.97585742
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,24,178.41920628,8587.99815982
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,26,73.09371242,8543.07477882
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,27,103.81237053,8451.25057636
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,28,401.03996852,7045.94143634
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,32,223.61446646000002,6156.2153758800005
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,34,73.89834184,8864.90380416
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,35,102.38344338,6484.05573228
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,36,73.89834184,6780.0318072400005
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,37,288.93546347,6197.73678466
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,39,73.89834184,8540.30380048
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,41,333.3377037,8456.75883344
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,43,147.79668368,6015.62146532
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,44,552.4109840599999,5679.1596579199995
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,45,73.89834184,5897.7298336
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,46,55.05285571,3926.25437926
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,48,73.89834184,3240.25862862
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,49,76.36216908,5640.72563146
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,51,76.36216908,4852.39077356
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,53,261.12293053999997,5565.42472846
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,54,76.36216908,3835.56554408
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,55,289.84859715,6050.31068678
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,56,311.00587065,4657.06221208
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,57,216.77468726,4383.86935878
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,58,73.89834184,3860.8986475
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,59,271.25508071,5459.41677276
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,61,80.58605945,4609.18612536
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,63,73.89834184,3537.1247897
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,66,73.89834184,2656.37836702
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,67,73.89834184,3007.10400124
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,68,230.95426032,2070.90036722
AC,INDÚSTRIAS DE TRANSFORMAÇÃO,77,73.89834184,1273.45666732
AC,INFORMAÇÃO E COMUNICAÇÃO,39,73.93603459,8540.30380048
AC,INFORMAÇÃO E COMUNICAÇÃO,45,148.1448141,5897.7298336
AC,INFORMAÇÃO E COMUNICAÇÃO,49,204.31218444,5640.72563146
AC,OUTRAS ATIVIDADES DE SERVIÇOS,19,84.38319065,6810.28649638
AC,OUTRAS ATIVIDADES DE SERVIÇOS,20,233.11954131,7805.82394052
AC,OUTRAS ATIVIDADES DE SERVIÇOS,23,281.64232586,10262.97585742
AC,OUTRAS ATIVIDADES DE SERVIÇOS,26,327.14162668,8543.07477882
AC,OUTRAS ATIVIDADES DE SERVIÇOS,27,104.52086444,8451.25057636
AC,OUTRAS ATIVIDADES DE SERVIÇOS,31,86.01234032,9450.11938006
AC,OUTRAS ATIVIDADES DE SERVIÇOS,33,278.98819787,6230.08170684
AC,OUTRAS ATIVIDADES DE SERVIÇOS,36,73.74043661,6780.0318072400005
AC,OUTRAS ATIVIDADES DE SERVIÇOS,37,172.20051595,6197.73678466
AC,OUTRAS ATIVIDADES DE SERVIÇOS,40,84.38319065,6561.0573247
AC,OUTRAS ATIVIDADES DE SERVIÇOS,43,148.1448141,6015.62146532
AC,OUTRAS ATIVIDADES DE SERVIÇOS,48,148.1448141,3240.25862862
AC,OUTRAS ATIVIDADES DE SERVIÇOS,50,64.56571011,3550.77272258
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,23,367.37263172999997,10262.97585742
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,24,148.94890076000001,8587.99815982
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,26,202.35246263,8543.07477882
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,27,269.25984012000004,8451.25057636
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,28,139.62528188,7045.94143634
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,29,118.29095359,9194.74155588
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,31,111.07005192,9450.11938006
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,32,148.1448141,6156.2153758800005
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,34,73.74043661,8864.90380416
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,35,130.57174783,6484.05573228
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,36,329.09673676,6780.0318072400005
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,37,131.19638291,6197.73678466
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,38,153.13938973,6863.89740362
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,39,362.15064323,8540.30380048
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,40,88.52542748,6561.0573247
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,41,304.69469693,8456.75883344
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,46,73.74043661,3926.25437926
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,47,103.81237053,6727.2466812
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,48,99.08891331,3240.25862862
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,50,87.02258553,3550.77272258
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,52,92.61503516,3580.89881544
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,53,73.93603459,5565.42472846
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,55,84.38319065,6050.31068678
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,59,102.38344338,5459.41677276
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,62,92.61503516,2288.71197632
AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,63,131.19638291,3537.1247897
AC,SERVIÇOS DOMÉSTICOS,15,86.01234032,8410.12956692
AC,SERVIÇOS DOMÉSTICOS,18,86.01234032,8975.4511213
AC,SERVIÇOS DOMÉSTICOS,19,78.10377606,6810.28649638
AC,SERVIÇOS DOMÉSTICOS,20,126.40047156,7805.82394052
AC,SERVIÇOS DOMÉSTICOS,23,307.17597604,10262.97585742
AC,SERVIÇOS DOMÉSTICOS,26,395.15180618,8543.07477882
AC,SERVIÇOS DOMÉSTICOS,27,179.12061356,8451.25057636
AC,SERVIÇOS DOMÉSTICOS,29,346.85511068000005,9194.74155588
AC,SERVIÇOS DOMÉSTICOS,30,126.40047156,5596.1368507199995
AC,SERVIÇOS DOMÉSTICOS,31,252.66567854,9450.11938006
AC,SERVIÇOS DOMÉSTICOS,34,295.77860787,8864.90380416
AC,SERVIÇOS DOMÉSTICOS,35,73.74043661,6484.05573228
AC,SERVIÇOS DOMÉSTICOS,36,280.47629570000004,6780.0318072400005
AC,SERVIÇOS DOMÉSTICOS,37,365.40553675,6197.73678466
AC,SERVIÇOS DOMÉSTICOS,38,73.74043661,6863.89740362
AC,SERVIÇOS DOMÉSTICOS,39,233.11954131,8540.30380048
AC,SERVIÇOS DOMÉSTICOS,40,416.89614872000004,6561.0573247
AC,SERVIÇOS DOMÉSTICOS,41,86.01234032,8456.75883344
AC,SERVIÇOS DOMÉSTICOS,45,792.25451447,5897.7298336
AC,SERVIÇOS DOMÉSTICOS,46,148.1448141,3926.25437926
AC,SERVIÇOS DOMÉSTICOS,47,103.81237053,6727.2466812
AC,SERVIÇOS DOMÉSTICOS,48,116.12445249,3240.25862862
AC,SERVIÇOS DOMÉSTICOS,49,233.11954131,5640.72563146
AC,SERVIÇOS DOMÉSTICOS,50,128.79329232,3550.77272258
AC,SERVIÇOS DOMÉSTICOS,51,233.11954131,4852.39077356
AC,SERVIÇOS DOMÉSTICOS,52,64.56571011,3580.89881544
AC,SERVIÇOS DOMÉSTICOS,53,84.38319065,5565.42472846
AC,SERVIÇOS DOMÉSTICOS,55,331.32221604,6050.31068678
AC,SERVIÇOS DOMÉSTICOS,57,263.50380421,4383.86935878
AC,SERVIÇOS DOMÉSTICOS,58,55.05285571,3860.8986475
AC,SERVIÇOS DOMÉSTICOS,59,86.01234032,5459.41677276
AC,SERVIÇOS DOMÉSTICOS,60,180.98278026,4027.26694686
AC,SERVIÇOS DOMÉSTICOS,62,55.05285571,2288.71197632
AC,SERVIÇOS DOMÉSTICOS,64,147.04763723000002,3281.33463666
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",20,126.40047156,7805.82394052
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",23,180.98278026,10262.97585742
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",25,195.53038304,7056.817904959999
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",27,236.58190718,8451.25057636
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",30,333.15913607,5596.1368507199995
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",32,344.18959323,6156.2153758800005
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",34,73.11160264,8864.90380416
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",38,416.89614872000004,6863.89740362
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",39,412.91744261,8540.30380048
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",42,195.53038304,5162.95133394
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",44,104.52086444,5679.1596579199995
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",46,35.81291135,3926.25437926
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",50,104.52086444,3550.77272258
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",54,73.74043661,3835.56554408
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",55,73.93603459,6050.31068678
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",57,110.14468314,4383.86935878
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",58,128.41642804,3860.8986475
AC,"TRANSPORTE, ARMAZENAGEM E CORREIO",60,99.08891331,4027.26694686
AC,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",19,55.05285571,6810.28649638
AC,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",28,116.12445249,7045.94143634
AC,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",36,55.05285571,6780.0318072400005
AC,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",45,73.74043661,5897.7298336
AC,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",58,98.20267473,3860.8986475
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",22,749.8881853600001,25300.58853728
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",25,185.49916504,23474.58105208
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",26,642.46819268,23192.97879456
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",27,193.83685374,28084.18843184
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",28,567.2157206100001,15471.4970808
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",29,235.81445416,20050.15840894
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",30,90.86355665,26800.46121828
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",32,1022.1774703000001,23750.85652466
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",33,204.62108791,26303.63237452
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",35,332.42853218,22709.17458378
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",36,816.6205920900001,30459.73126596
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",37,201.05057004,31150.95036904
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",38,275.03204551,29644.40152142
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",39,397.80808421999996,18494.19030726
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",40,333.2579168,22750.817821739998
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",41,1478.39329945,28128.6205603
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",42,582.76059963,27371.29434306
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",43,161.99363006,25068.91469688
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",44,290.61036329,29891.066006
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",45,244.06660407,25110.1130073
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",46,332.70824226,18237.58494794
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",47,326.7764014,20313.2614621
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",48,161.99363006,20018.59215376
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",49,813.4488198399999,22076.29368318
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",50,667.70624045,23736.42210108
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",51,611.12625876,23530.26558556
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",52,378.37427891,19465.09704896
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",53,1386.79816683,25842.78705522
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",54,161.79892836,16544.5098732
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",55,1232.65464304,21643.6274773
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",56,693.0915493800001,19826.55914054
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",57,227.33643912,16983.30799294
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",58,844.70409862,14165.99163722
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",59,796.3948503900001,16891.43045996
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",60,351.42320522,16977.21424586
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",61,421.3772745,20158.578497
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",63,203.46080894,16954.38679832
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",66,275.03204551,15154.73706492
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",69,185.49916504,7897.10311814
AL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",70,161.79892836,9437.87467144
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",14,290.61036329,32923.76676886
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",15,322.26685077,39718.12327506
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",16,207.16023599,36942.61414322
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",17,127.2734023,32640.51040068
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",18,440.70427981,40614.91906054
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",19,518.26615962,26975.58860186
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",20,513.95081711,31316.34285514
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",21,741.23524105,30919.9593775
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",22,356.14855966,25300.58853728
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",23,414.81394982,23833.80881502
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",24,361.86593846,26220.98032094
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",25,290.61036329,23474.58105208
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",26,455.31072599000004,23192.97879456
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",27,235.81445416,28084.18843184
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",28,423.67106815,15471.4970808
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",29,399.10344004,20050.15840894
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",30,1203.77555339,26800.46121828
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",31,841.19115843,23017.08334298
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",32,908.69514056,23750.85652466
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",33,714.72284357,26303.63237452
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",34,935.73782334,25384.304030760002
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",35,1016.49812286,22709.17458378
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",36,726.57244762,30459.73126596
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",37,793.23400915,31150.95036904
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",38,650.15099872,29644.40152142
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",39,1033.0158195,18494.19030726
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",40,873.80431763,22750.817821739998
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",41,665.68898345,28128.6205603
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",42,1065.28236435,27371.29434306
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",43,556.92560665,25068.91469688
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",44,1266.61062573,29891.066006
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",45,351.58897748,25110.1130073
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",46,392.34163589,18237.58494794
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",47,225.51375883000003,20313.2614621
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",48,186.88923034,20018.59215376
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",49,928.6067479200001,22076.29368318
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",50,768.5888356400001,23736.42210108
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",51,446.26215208,23530.26558556
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",52,363.61487798,19465.09704896
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",53,1291.80108657,25842.78705522
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",54,426.21021623,16544.5098732
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",55,875.36599987,21643.6274773
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",56,326.47222679000004,19826.55914054
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",57,482.77652628,16983.30799294
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",58,290.61036329,14165.99163722
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",59,248.12292429000001,16891.43045996
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",60,433.01598486,16977.21424586
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",61,186.88923034,20158.578497
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",62,661.9454175400001,14608.213675859999
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",63,322.26685077,16954.38679832
AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",75,86.45671676,5331.83525636
AL,ALOJAMENTO E ALIMENTAÇÃO,12,322.26685077,35298.50098928
AL,ALOJAMENTO E ALIMENTAÇÃO,17,401.90832408,32640.51040068
AL,ALOJAMENTO E ALIMENTAÇÃO,19,127.12549864,26975.58860186
AL,ALOJAMENTO E ALIMENTAÇÃO,20,444.75238204,31316.34285514
AL,ALOJAMENTO E ALIMENTAÇÃO,21,175.92348493,30919.9593775
AL,ALOJAMENTO E ALIMENTAÇÃO,22,153.09883488,25300.58853728
AL,ALOJAMENTO E ALIMENTAÇÃO,23,324.99034949,23833.80881502
AL,ALOJAMENTO E ALIMENTAÇÃO,24,332.70824226,26220.98032094
AL,ALOJAMENTO E ALIMENTAÇÃO,25,373.56886364,23474.58105208
AL,ALOJAMENTO E ALIMENTAÇÃO,26,381.72102945,23192.97879456
AL,ALOJAMENTO E ALIMENTAÇÃO,27,901.97621809,28084.18843184
AL,ALOJAMENTO E ALIMENTAÇÃO,29,412.62012632000005,20050.15840894
AL,ALOJAMENTO E ALIMENTAÇÃO,30,201.05057004,26800.46121828
AL,ALOJAMENTO E ALIMENTAÇÃO,31,739.25546463,23017.08334298
AL,ALOJAMENTO E ALIMENTAÇÃO,32,616.30488289,23750.85652466
AL,ALOJAMENTO E ALIMENTAÇÃO,33,317.7982483,26303.63237452
AL,ALOJAMENTO E ALIMENTAÇÃO,34,387.79640402,25384.304030760002
AL,ALOJAMENTO E ALIMENTAÇÃO,35,222.09325035,22709.17458378
AL,ALOJAMENTO E ALIMENTAÇÃO,37,568.52269642,31150.95036904
AL,ALOJAMENTO E ALIMENTAÇÃO,38,392.49479986,29644.40152142
AL,ALOJAMENTO E ALIMENTAÇÃO,39,155.44044003,18494.19030726
AL,ALOJAMENTO E ALIMENTAÇÃO,40,227.33643912,22750.817821739998
AL,ALOJAMENTO E ALIMENTAÇÃO,41,311.56512652,28128.6205603
AL,ALOJAMENTO E ALIMENTAÇÃO,43,602.67198549,25068.91469688
AL,ALOJAMENTO E ALIMENTAÇÃO,45,536.1690512,25110.1130073
AL,ALOJAMENTO E ALIMENTAÇÃO,46,194.5249087,18237.58494794
AL,ALOJAMENTO E ALIMENTAÇÃO,47,106.07044778,20313.2614621
AL,ALOJAMENTO E ALIMENTAÇÃO,48,1106.9172337999998,20018.59215376
AL,ALOJAMENTO E ALIMENTAÇÃO,49,155.44044003,22076.29368318
AL,ALOJAMENTO E ALIMENTAÇÃO,51,127.12549864,23530.26558556
AL,ALOJAMENTO E ALIMENTAÇÃO,54,158.29279313,16544.5098732
AL,ALOJAMENTO E ALIMENTAÇÃO,56,127.12549864,19826.55914054
AL,ALOJAMENTO E ALIMENTAÇÃO,61,375.95523309,20158.578497
AL,ALOJAMENTO E ALIMENTAÇÃO,63,596.4560509099999,16954.38679832
AL,ALOJAMENTO E ALIMENTAÇÃO,64,92.81661214,13319.1553563
AL,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",26,175.50976611,23192.97879456
AL,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",31,481.41268008000003,23017.08334298
AL,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",33,276.16996017,26303.63237452
